time_s,altitude_m
-5.795,914.4
-5.79,914.4
-5.785,914.4
-5.78,914.4
-5.775,914.4
-5.77,914.4
-5.765,914.4
-5.76,914.4
-5.755,914.4
-5.75,914.4
-5.745,914.4
-5.74,914.4
-5.735,914.4
-5.73,914.4
-5.725,914.4
-5.72,914.4
-5.715,914.4
-5.71,914.4
-5.705,914.4
-5.7,914.4
-5.695,914.4
-5.69,914.4
-5.685,914.4
-5.68,914.4
-5.675,914.4
-5.67,914.4
-5.665,914.4
-5.66,914.4
-5.655,914.4
-5.65,914.4
-5.645,914.4
-5.64,914.4
-5.635,914.4
-5.63,914.4
-5.625,914.4
-5.62,914.4
-5.615,914.4
-5.61,914.4
-5.605,914.4
-5.6,914.4
-5.595,914.4
-5.59,914.4
-5.585,914.4
-5.58,914.4
-5.575,914.4
-5.57,914.4
-5.565,914.4
-5.56,914.4
-5.555,914.4
-5.55,914.4
-5.545,914.4
-5.54,914.4
-5.535,914.4
-5.53,914.4
-5.525,914.4
-5.52,914.4
-5.515,914.4
-5.51,914.4
-5.505,914.4
-5.5,914.4
-5.495,914.4
-5.49,914.4
-5.485,914.4
-5.48,914.4
-5.475,914.4
-5.47,914.4
-5.465,914.4
-5.46,914.4
-5.455,914.4
-5.45,914.4
-5.445,914.4
-5.44,914.4
-5.435,914.4
-5.43,914.4
-5.425,914.4
-5.42,914.4
-5.415,914.4
-5.41,914.4
-5.405,914.4
-5.4,914.4
-5.395,914.4
-5.39,914.4
-5.385,914.4
-5.38,914.4
-5.375,914.4
-5.37,914.4
-5.365,914.4
-5.36,914.4
-5.355,914.4
-5.35,914.4
-5.345,914.4
-5.34,914.4
-5.335,914.4
-5.33,914.4
-5.325,914.4
-5.32,914.4
-5.315,914.4
-5.31,914.4
-5.305,914.4
-5.3,914.4
-5.295,914.4
-5.29,914.4
-5.285,914.4
-5.28,914.4
-5.275,914.4
-5.27,914.4
-5.265,914.4
-5.26,914.4
-5.255,914.4
-5.25,914.4
-5.245,914.4
-5.24,914.4
-5.235,914.4
-5.23,914.4
-5.225,914.4
-5.22,914.4
-5.215,914.4
-5.21,914.4
-5.205,914.4
-5.2,914.4
-5.195,914.4
-5.19,914.4
-5.185,914.4
-5.18,914.4
-5.175,914.4
-5.17,914.4
-5.165,914.4
-5.16,914.4
-5.155,914.4
-5.15,914.4
-5.145,914.4
-5.14,914.4
-5.135,914.4
-5.13,914.4
-5.125,914.4
-5.12,914.4
-5.115,914.4
-5.11,914.4
-5.105,914.4
-5.1,914.4
-5.095,914.4
-5.09,914.4
-5.085,914.4
-5.08,914.4
-5.075,914.4
-5.07,914.4
-5.065,914.4
-5.06,914.4
-5.055,914.4
-5.05,914.4
-5.045,914.4
-5.04,914.4
-5.035,914.4
-5.03,914.4
-5.025,914.4
-5.02,914.4
-5.015,914.4
-5.01,914.4
-5.005,914.4
-5,914.4
-4.995,914.4
-4.99,914.4
-4.985,914.4
-4.98,914.4
-4.975,914.4
-4.97,914.4
-4.965,914.4
-4.96,914.4
-4.955,914.4
-4.95,914.4
-4.945,914.4
-4.94,914.4
-4.935,914.4
-4.93,914.4
-4.925,914.4
-4.92,914.4
-4.915,914.4
-4.91,914.4
-4.905,914.4
-4.9,914.4
-4.895,914.4
-4.89,914.4
-4.885,914.4
-4.88,914.4
-4.875,914.4
-4.87,914.4
-4.865,914.4
-4.86,914.4
-4.855,914.4
-4.85,914.4
-4.845,914.4
-4.84,914.4
-4.835,914.4
-4.83,914.4
-4.825,914.4
-4.82,914.4
-4.815,914.4
-4.81,914.4
-4.805,914.4
-4.8,914.4
-4.795,914.4
-4.79,914.4
-4.785,914.4
-4.78,914.4
-4.775,914.4
-4.77,914.4
-4.765,914.4
-4.76,914.4
-4.755,914.4
-4.75,914.4
-4.745,914.4
-4.74,914.4
-4.735,914.4
-4.73,914.4
-4.725,914.4
-4.72,914.4
-4.715,914.4
-4.71,914.4
-4.705,914.4
-4.7,914.4
-4.695,914.4
-4.69,914.4
-4.685,914.4
-4.68,914.4
-4.675,914.4
-4.67,914.4
-4.665,914.4
-4.66,914.4
-4.655,914.4
-4.65,914.4
-4.645,914.4
-4.64,914.4
-4.635,914.4
-4.63,914.4
-4.625,914.4
-4.62,914.4
-4.615,914.4
-4.61,914.4
-4.605,914.4
-4.6,914.4
-4.595,914.4
-4.59,914.4
-4.585,914.4
-4.58,914.4
-4.575,914.4
-4.57,914.4
-4.565,914.4
-4.56,914.4
-4.555,914.4
-4.55,914.4
-4.545,914.4
-4.54,914.4
-4.535,914.4
-4.53,914.4
-4.525,914.4
-4.52,914.4
-4.515,914.4
-4.51,914.4
-4.505,914.4
-4.5,914.4
-4.495,914.4
-4.49,914.4
-4.485,914.4
-4.48,914.4
-4.475,914.4
-4.47,914.4
-4.465,914.4
-4.46,914.4
-4.455,914.4
-4.45,914.4
-4.445,914.4
-4.44,914.4
-4.435,914.4
-4.43,914.4
-4.425,914.4
-4.42,914.4
-4.415,914.4
-4.41,914.4
-4.405,914.4
-4.4,914.4
-4.395,914.4
-4.39,914.4
-4.385,914.4
-4.38,914.4
-4.375,914.4
-4.37,914.4
-4.365,914.4
-4.36,914.4
-4.355,914.4
-4.35,914.4
-4.345,914.4
-4.34,914.4
-4.335,914.4
-4.33,914.4
-4.325,914.4
-4.32,914.4
-4.315,914.4
-4.31,914.4
-4.305,914.4
-4.3,914.4
-4.295,914.4
-4.29,914.4
-4.285,914.4
-4.28,914.4
-4.275,914.4
-4.27,914.4
-4.265,914.4
-4.26,914.4
-4.255,914.4
-4.25,914.4
-4.245,914.4
-4.24,914.4
-4.235,914.4
-4.23,914.4
-4.225,914.4
-4.22,914.4
-4.215,914.4
-4.21,914.4
-4.205,914.4
-4.2,914.4
-4.195,914.4
-4.19,914.4
-4.185,914.4
-4.18,914.4
-4.175,914.4
-4.17,914.4
-4.165,914.4
-4.16,914.4
-4.155,914.4
-4.15,914.4
-4.145,914.4
-4.14,914.4
-4.135,914.4
-4.13,914.4
-4.125,914.4
-4.12,914.4
-4.115,914.4
-4.11,914.4
-4.105,914.4
-4.1,914.4
-4.095,914.4
-4.09,914.4
-4.085,914.4
-4.08,914.4
-4.075,914.4
-4.07,914.4
-4.065,914.4
-4.06,914.4
-4.055,914.4
-4.05,914.4
-4.045,914.4
-4.04,914.4
-4.035,914.4
-4.03,914.4
-4.025,914.4
-4.02,914.4
-4.015,914.4
-4.01,914.4
-4.005,914.4
-4,914.4
-3.995,914.4
-3.99,914.4
-3.985,914.4
-3.98,914.4
-3.975,914.4
-3.97,914.4
-3.965,914.4
-3.96,914.4
-3.955,914.4
-3.95,914.4
-3.945,914.4
-3.94,914.4
-3.935,914.4
-3.93,914.4
-3.925,914.4
-3.92,914.4
-3.915,914.4
-3.91,914.4
-3.905,914.4
-3.9,914.4
-3.895,914.4
-3.89,914.4
-3.885,914.4
-3.88,914.4
-3.875,914.4
-3.87,914.4
-3.865,914.4
-3.86,914.4
-3.855,914.4
-3.85,914.4
-3.845,914.4
-3.84,914.4
-3.835,914.4
-3.83,914.4
-3.825,914.4
-3.82,914.4
-3.815,914.4
-3.81,914.4
-3.805,914.4
-3.8,914.4
-3.795,914.4
-3.79,914.4
-3.785,914.4
-3.78,914.4
-3.775,914.4
-3.77,914.4
-3.765,914.4
-3.76,914.4
-3.755,914.4
-3.75,914.4
-3.745,914.4
-3.74,914.4
-3.735,914.4
