time_s,altitude_m
20.3764999999979,2927.82866569739
20.3769999999979,2927.85308702525
20.3774999999979,2927.87750583518
20.3779999999979,2927.90192212721
20.3784999999979,2927.92633590135
20.3789999999979,2927.95074715761
20.3794999999979,2927.97515589601
20.3799999999979,2927.99956211655
20.3804999999979,2928.02396581926
20.3809999999979,2928.04836700414
20.3814999999978,2928.07276567121
20.3819999999978,2928.09716182049
20.3824999999978,2928.12155545198
20.3829999999978,2928.14594656569
20.3834999999978,2928.17033516166
20.3839999999978,2928.19472123987
20.3844999999978,2928.21910480036
20.3849999999978,2928.24348584312
20.3854999999978,2928.26786436817
20.3859999999978,2928.29224037552
20.3864999999978,2928.31661386518
20.3869999999978,2928.34098483718
20.3874999999978,2928.36535329152
20.3879999999978,2928.38971922821
20.3884999999978,2928.41408264727
20.3889999999978,2928.43844354872
20.3894999999978,2928.46280193256
20.3899999999978,2928.48715779881
20.3904999999978,2928.51151114748
20.3909999999978,2928.53586197859
20.3914999999978,2928.56021029216
20.3919999999978,2928.58455608818
20.3924999999978,2928.60889936668
20.3929999999978,2928.63324012767
20.3934999999978,2928.65757837116
20.3939999999978,2928.68191409717
20.3944999999978,2928.70624730572
20.3949999999978,2928.7305779968
20.3954999999978,2928.75490617042
20.3959999999978,2928.77923182662
20.3964999999978,2928.80355496539
20.3969999999978,2928.82787558674
20.3974999999978,2928.8521936907
20.3979999999978,2928.87650927728
20.3984999999978,2928.90082234649
20.3989999999978,2928.92513289834
20.3994999999978,2928.94944093285
20.3999999999978,2928.97374645003
20.4004999999978,2928.99804944989
20.4009999999978,2929.02234993244
20.4014999999978,2929.04664789771
20.4019999999978,2929.0709433457
20.4024999999978,2929.09523627643
20.4029999999978,2929.11952668991
20.4034999999978,2929.14381458615
20.4039999999978,2929.16809996517
20.4044999999978,2929.19238282698
20.4049999999978,2929.2166631716
20.4054999999978,2929.24094099902
20.4059999999978,2929.26521630927
20.4064999999978,2929.28948910235
20.4069999999978,2929.31375937829
20.4074999999978,2929.33802713708
20.4079999999978,2929.36229237876
20.4084999999978,2929.38655510332
20.4089999999978,2929.41081531079
20.4094999999978,2929.43507300117
20.4099999999978,2929.45932817449
20.4104999999978,2929.48358083074
20.4109999999978,2929.50783096996
20.4114999999978,2929.53207859214
20.4119999999978,2929.55632369731
20.4124999999978,2929.58056628547
20.4129999999978,2929.60480635664
20.4134999999978,2929.62904391084
20.4139999999978,2929.65327894807
20.4144999999978,2929.67751146836
20.4149999999978,2929.7017414717
20.4154999999978,2929.72596895813
20.4159999999978,2929.75019392823
20.4164999999978,2929.77441638324
20.4169999999978,2929.7986363244
20.4174999999978,2929.82285375291
20.4179999999978,2929.84706866917
20.4184999999978,2929.87128107287
20.4189999999978,2929.89549096376
20.4194999999978,2929.91969834154
20.4199999999978,2929.94390320594
20.4204999999978,2929.96810555668
20.4209999999978,2929.99230539348
20.4214999999978,2930.01650271607
20.4219999999978,2930.04069752416
20.4224999999978,2930.06488981747
20.4229999999978,2930.08907959574
20.4234999999978,2930.11326685867
20.4239999999978,2930.137451606
20.4244999999977,2930.16163383744
20.4249999999977,2930.18581355271
20.4254999999977,2930.20999075155
20.4259999999977,2930.23416543373
20.4264999999977,2930.25833759927
20.4269999999977,2930.28250724819
20.4274999999977,2930.3066743805
20.4279999999977,2930.3308389962
20.4284999999977,2930.35500109532
20.4289999999977,2930.37916067786
20.4294999999977,2930.40331774383
20.4299999999977,2930.42747229326
20.4304999999977,2930.45162432615
20.4309999999977,2930.47577384251
20.4314999999977,2930.49992084236
20.4319999999977,2930.52406532571
20.4324999999977,2930.54820729257
20.4329999999977,2930.57234674296
20.4334999999977,2930.59648367688
20.4339999999977,2930.62061809436
20.4344999999977,2930.6447499954
20.4349999999977,2930.66887938001
20.4354999999977,2930.69300624821
20.4359999999977,2930.71713060002
20.4364999999977,2930.74125243544
20.4369999999977,2930.76537175449
20.4374999999977,2930.78948855719
20.4379999999977,2930.81360284355
20.4384999999977,2930.83771461358
20.4389999999977,2930.8618238673
20.4394999999977,2930.8859306047
20.4399999999977,2930.91003482582
20.4404999999977,2930.93413653066
20.4409999999977,2930.95823571923
20.4414999999977,2930.98233239155
20.4419999999977,2931.00642654762
20.4424999999977,2931.03051818747
20.4429999999977,2931.0546073111
20.4434999999977,2931.07869391852
20.4439999999977,2931.10277800976
20.4444999999977,2931.12685958481
20.4449999999977,2931.1509386437
20.4454999999977,2931.17501518644
20.4459999999977,2931.19908921303
20.4464999999977,2931.2231607235
20.4469999999977,2931.24722971786
20.4474999999977,2931.27129619613
20.4479999999977,2931.29536015831
20.4484999999977,2931.31942160442
20.4489999999977,2931.34348053447
20.4494999999977,2931.36753694847
20.4499999999977,2931.39159084644
20.4504999999977,2931.41564222839
20.4509999999977,2931.43969109434
20.4514999999977,2931.46373744428
20.4519999999977,2931.48778127824
20.4524999999977,2931.51182259624
20.4529999999977,2931.53586139827
20.4534999999977,2931.55989768436
20.4539999999977,2931.58393145451
20.4544999999977,2931.60796270874
20.4549999999977,2931.63199144707
20.4554999999977,2931.6560176695
20.4559999999977,2931.68004137604
20.4564999999977,2931.70406256672
20.4569999999977,2931.72808124154
20.4574999999977,2931.75209740052
20.4579999999977,2931.77611104368
20.4584999999977,2931.80012217102
20.4589999999977,2931.82413078257
20.4594999999977,2931.84813687832
20.4599999999977,2931.8721404583
20.4604999999977,2931.89614152252
20.4609999999977,2931.92014007098
20.4614999999977,2931.94413610371
20.4619999999977,2931.96812962071
20.4624999999977,2931.992120622
20.4629999999977,2932.01610910759
20.4634999999977,2932.04009507748
20.4639999999977,2932.06407853171
20.4644999999977,2932.08805947026
20.4649999999977,2932.11203789317
20.4654999999977,2932.13601380044
20.4659999999977,2932.15998719208
20.4664999999977,2932.18395806811
20.4669999999977,2932.20792642854
20.4674999999976,2932.23189227339
20.4679999999976,2932.25585560267
20.4684999999976,2932.27981641639
20.4689999999976,2932.30377471457
20.4694999999976,2932.32773049722
20.4699999999976,2932.35168376435
20.4704999999976,2932.37563451597
20.4709999999976,2932.3995827521
20.4714999999976,2932.42352847275
20.4719999999976,2932.44747167793
20.4724999999976,2932.47141236765
20.4729999999976,2932.49535054193
20.4734999999976,2932.51928620078
20.4739999999976,2932.5432193442
20.4744999999976,2932.56714997223
20.4749999999976,2932.59107808485
20.4754999999976,2932.6150036821
20.4759999999976,2932.63892676397
20.4764999999976,2932.66284733049
20.4769999999976,2932.68676538167
20.4774999999976,2932.71068091752
20.4779999999976,2932.73459393805
20.4784999999976,2932.75850444328
20.4789999999976,2932.78241243323
20.4794999999976,2932.8063179079
20.4799999999976,2932.83022086731
20.4804999999976,2932.85412131147
20.4809999999976,2932.8780192404
20.4814999999976,2932.9019146541
20.4819999999976,2932.92580755258
20.4824999999976,2932.94969793587
20.4829999999976,2932.97358580397
20.4834999999976,2932.99747115689
20.4839999999976,2933.02135399465
20.4844999999976,2933.04523431727
20.4849999999976,2933.06911212474
20.4854999999976,2933.09298741709
20.4859999999976,2933.11686019432
20.4864999999976,2933.14073045645
20.4869999999976,2933.1645982035
20.4874999999976,2933.18846343547
20.4879999999976,2933.21232615238
20.4884999999976,2933.23618635425
20.4889999999976,2933.26004404108
20.4894999999976,2933.2838992129
20.4899999999976,2933.30775186971
20.4904999999976,2933.33160201153
20.4909999999976,2933.35544963837
20.4914999999976,2933.37929475024
20.4919999999976,2933.40313734715
20.4924999999976,2933.42697742912
20.4929999999976,2933.45081499616
20.4934999999976,2933.47465004827
20.4939999999976,2933.49848258548
20.4944999999976,2933.5223126078
20.4949999999976,2933.54614011523
20.4954999999976,2933.5699651078
20.4959999999976,2933.5937875855
20.4964999999976,2933.61760754836
20.4969999999976,2933.64142499668
20.4974999999976,2933.66523993178
20.4979999999976,2933.68905235504
20.4984999999976,2933.71286226777
20.4989999999976,2933.73666966878
20.4994999999976,2933.76047455602
20.4999999999976,2933.78427692852
20.5004999999976,2933.80807678627
20.5009999999976,2933.8318741293
20.5014999999976,2933.85566895762
20.5019999999976,2933.87946127123
20.5024999999976,2933.90325107016
20.5029999999976,2933.92703835441
20.5034999999976,2933.95082312399
20.5039999999976,2933.97460537893
20.5044999999976,2933.99838511922
20.5049999999976,2934.02216234489
20.5054999999976,2934.04593705594
20.5059999999976,2934.06970925239
20.5064999999976,2934.09347893425
20.5069999999976,2934.11724610153
20.5074999999976,2934.14101075425
20.5079999999976,2934.16477289241
20.5084999999976,2934.18853251604
20.5089999999976,2934.21228962514
20.5094999999976,2934.23604421974
20.5099999999976,2934.25979629984
20.5104999999975,2934.28354586546
20.5109999999975,2934.3072929166
20.5114999999975,2934.33103745329
20.5119999999975,2934.35477947553
20.5124999999975,2934.37851898334
20.5129999999975,2934.40225597673
20.5134999999975,2934.42599045571
20.5139999999975,2934.44972242029
20.5144999999975,2934.47345187048
20.5149999999975,2934.4971788063
20.5154999999975,2934.52090322777
20.5159999999975,2934.54462513488
20.5164999999975,2934.56834452766
20.5169999999975,2934.59206140611
20.5174999999975,2934.61577577026
20.5179999999975,2934.6394876201
20.5184999999975,2934.66319695567
20.5189999999975,2934.68690377696
20.5194999999975,2934.710608084
20.5199999999975,2934.73430987679
20.5204999999975,2934.75800915536
20.5209999999975,2934.78170591971
20.5214999999975,2934.80540016985
20.5219999999975,2934.82909190581
20.5224999999975,2934.85278112758
20.5229999999975,2934.87646783519
20.5234999999975,2934.90015202864
20.5239999999975,2934.92383370795
20.5244999999975,2934.94751287313
20.5249999999975,2934.97118952419
20.5254999999975,2934.99486366115
20.5259999999975,2935.01853528401
20.5264999999975,2935.04220439279
20.5269999999975,2935.06587098749
20.5274999999975,2935.08953506814
20.5279999999975,2935.11319663475
20.5284999999975,2935.13685568733
20.5289999999975,2935.16051222589
20.5294999999975,2935.18416625044
20.5299999999975,2935.20781776101
20.5304999999975,2935.2314667576
20.5309999999975,2935.25511324023
20.5314999999975,2935.27875720891
20.5319999999975,2935.30239866365
20.5324999999975,2935.32603760446
20.5329999999975,2935.34967403136
20.5334999999975,2935.37330794436
20.5339999999975,2935.39693934348
20.5344999999975,2935.42056822871
20.5349999999975,2935.44419460008
20.5354999999975,2935.4678184576
20.5359999999975,2935.49143980127
20.5364999999975,2935.51505863112
20.5369999999975,2935.53867494715
20.5374999999975,2935.56228874938
20.5379999999975,2935.58590003781
20.5384999999975,2935.60950881247
20.5389999999975,2935.63311507336
20.5394999999975,2935.6567188205
20.5399999999975,2935.68032005391
20.5404999999975,2935.70391877359
20.5409999999975,2935.72751497956
20.5414999999975,2935.75110867184
20.5419999999975,2935.77469985042
20.5424999999975,2935.79828851534
20.5429999999975,2935.8218746666
20.5434999999975,2935.84545830421
20.5439999999975,2935.86903942818
20.5444999999975,2935.89261803853
20.5449999999975,2935.91619413527
20.5454999999975,2935.93976771841
20.5459999999975,2935.96333878796
20.5464999999975,2935.98690734393
