time_s,altitude_m
-0.35,846
-0.345,846
-0.34,846
-0.335,846
-0.33,846
-0.325,846
-0.32,846
-0.315,846
-0.31,846
-0.305,846
-0.3,846
-0.295,846
-0.29,846
-0.285,846
-0.28,846
-0.275,846
-0.27,846
-0.265,846
-0.26,846
-0.255,846
-0.25,846
-0.245,846
-0.24,846
-0.235,846
-0.23,846
-0.225,846
-0.22,846
-0.215,846
-0.21,846
-0.205,846
-0.2,846
-0.195,846
-0.19,846
-0.185,846
-0.18,846
-0.175,846
-0.17,846
-0.165,846
-0.16,846
-0.155,846
-0.15,846
-0.145,846
-0.14,846
-0.135,846
-0.13,846
-0.125,846
-0.12,846
-0.115,846
-0.11,846
-0.105,846
-0.1,846
-0.095,846
-0.09,846
-0.085,846
-0.08,846
-0.075,846
-0.07,846
-0.065,846
-0.06,846
-0.055,846
-0.05,846
-0.045,846
-0.04,846
-0.035,846
-0.03,846
-0.025,846
-0.02,846
-0.015,846
-0.01,846
-0.005,846
0,846
0.005,845.99976132329
0.01,845.999321386666
0.015,845.998846232016
0.02,845.998577927157
0.025,845.998686072698
0.03,845.999513418523
0.035,846.001419217028
0.04,846.00460843314
0.045,846.00903919512
0.05,846.014779639439
0.055,846.021917840925
0.06,846.030447073136
0.065,846.040396912485
0.07,846.051806323007
0.075,846.064662737902
0.08,846.078981707544
0.085,846.094813953677
0.09,846.112168023257
0.095,846.131064193553
0.1,846.151564976303
0.105,846.173730573626
0.11,846.197549651587
0.115,846.222983876787
0.12,846.250065319704
0.125,846.278763845045
0.13,846.30909979386
0.135,846.341061805715
0.14,846.374656135164
0.145,846.409859663473
0.15,846.446684515514
0.155,846.48516163193
0.16,846.525294929214
0.165,846.567128310989
0.17,846.610686887896
0.175,846.655984020295
0.18,846.703103687801
0.185,846.752082841496
0.19,846.802893699871
0.195,846.855495506906
0.2,846.909826276244
0.205,846.965873471302
0.21,847.023655172346
0.215,847.083103432944
0.22,847.14427287291
0.225,847.207183949519
0.23,847.271866568941
0.235,847.338260995993
0.24,847.40636763601
0.245,847.47618689408
0.25,847.547788825327
0.255,847.621093570632
0.26,847.696109796812
0.265,847.772802468165
0.27,847.851168427678
0.275,847.931241150875
0.28,848.012992668044
0.285,848.096467111254
0.29,848.181611670069
0.295,848.268367587206
0.3,848.356808569567
0.305,848.446860457119
0.31,848.538600537566
0.315,848.631938046081
0.32,848.726942007934
0.325,848.823574903898
0.33,848.921839465798
0.335,849.021759752286
0.34,849.123306509878
0.345,849.226461134102
0.35,849.33134845937
0.355,849.437847936383
0.36,849.545969406693
0.365,849.655715599614
0.37,849.767069074264
0.375,849.88001950004
0.38,849.99455891364
0.385,850.110714963929
0.39,850.228489190838
0.395,850.347881946882
0.4,850.468878140236
0.405,850.591498316843
0.41,850.715710741213
0.415,850.84154547246
0.42,850.968990972554
0.425,851.098014361463
0.43,851.228674186557
0.435,851.360919646405
0.44,851.494765356738
0.445,851.630235463216
0.45,851.767300554556
0.455,851.905963350251
